CLUE_ID,text,ISO2,clue_type,ISO3
3995,"Jordan is a year-round destination. Even in high summer (June-August), Amman and most areas around the country are not excessively hot, chiefly due to the moderating influence of altitude – Amman stands around 850m (2800ft) above sea level. Similarly, Petra enjoys an elevated position – around 1,100m (3600ft) above sea level, so here, too, although days in summer can be hot, nights are often rather chilly. For Petra, as well as decent walking shoes – the only way in and out of the ruins is by a moderately testing walk over stony ground – also bring something warm for the evenings, even in summer. In winter, Petra can be very cold, with rain and even snow. The Jordan Valley and the Red Sea coast around Aqaba is warm during winter (December-February) – a pleasant relief from the chill elsewhere – but extremely hot in summer (June-August). In the Eastern Desert, the winter can be bitterly cold and dry and the summer intensely hot. Some high-altitude areas, such as Ajloun, Dana and Petra, can receive snowfall in winter. Rain falls in many areas across the country on higher ground between October and March. Lightweight clothes are advised between May and September. Thick winter clothes are essential for winter and a warm layer is necessary for cool summer evenings. Rainwear is advisable from November to March. Jordan borders Israel (and the Palestinian National Authority Region), the Syrian Arab Republic, Iraq and Saudi Arabia. At 400m (1,300ft) below sea level, the Dead Sea, in the northwest of Jordan, is the lowest point on earth and one of the country's most distinctive features. The Red Sea, to which Jordan has a narrow access at Aqaba in the southwest, is teeming with life. The River Jordan flows into the Dead Sea, and there are plans to build a canal - the Two Seas Canal (or the Dead-Red Canal) - that would link the Dead Sea to the Red Sea. Capital Amman perches above the Dead Sea Depression, at a height of 800m (2,625ft), surrounded to the north by undulating hills, and by desert escarpments to the south, on which graze the sheep and goat herds of nomadic tribes. Jordan's northeastern flank is flat desert sprinkled with oases, while the spectacular southeastern desert is characterised by wind-eroded forms and brightly coloured sandstone cliffs.",['JO'],1,['JOR']
3996,"Kuwait shares European weather patterns but is hotter and drier. Summers (April to October) are hot and humid with very little rain. Winters (November to March) are cool with limited rain. Springs are cool and pleasant. Kuwait shares borders with Iraq and Saudi Arabia. To the southeast lies the Persian Gulf, where Kuwait has sovereignty over nine small islands (the largest is Bubiyan and the most populous is Failaka). The landscape is predominantly desert plateau with a lower, more fertile coastal belt.",['KW'],1,['KWT']
3997,"Lebanon has a typically Mediterranean climate. There are four distinct seasons. Summer (June to September) is hot on the coast and cooler in the mountains. Spring and autumn are warm and pleasant and are the ideal times to visit for sightseeing. Winter (December to mid March) is mostly rainy, with snow in the mountains so this is the ideal time to visit to enjoy winter sports, but at lower altitudes sightseeing can be hindered by heavy rainfall. Lightweight fabrics such as cotton and linen are best for the summer months and warm clothes for the winter period with rain protection or thermal clothing for higher altitudes. Lebanon lies to the east of the Mediterranean, sharing borders to the north and east with the Syrian Arab Republic, and to the south with Israel/Palestinian Territory. The country possesses four distinct zones from west to east including the coastal plain, the Mount Lebanon Range, the Bekaa Valley and the Anti Lebanon range that forms its border with Syria. Lebanon is a mountainous country with approximately half of its landscape lying at an altitude of over 900m (3,000ft). For its relatively diminutive size, Lebanon offers a surprisingly diverse landscape from the fertile Bekaa Valley to the snow capped peaks of the Anti Lebanon and cedar forests of Mount Lebanon. The famous cedar trees grow high in the mountains, while the lower slopes are cultivated with grapes, apricots, plums, peaches, figs, olives and barley, often on terraces painstakingly cut out from the mountainsides. On the coastal plain, citrus fruit, bananas and vegetables are also grown.",['LB'],1,['LBN']
3998,"Because Oman is so large and the terrain diverse, the climatic conditions are as varied as the geography. The most popular time to visit is from October to April when the weather is warm and sunny and temperatures range from a very pleasant 25°C (77°F) to around 35°C (95°F) during the day. It is cooler at night, ranging in temperature from 17°C (63°F) to 19°C (66°F). From May to August, it is very hot and humid at the coastal areas, while the interior generally remains hot and dry. Between May and September, the southern Dhofar region has its own microclimate. Known as the khareef, the area catches the Indian Ocean’s monsoon season and temperatures can be 10-15°C (18-27°F) lower than the rest of the country. Most of the rain falls during the winter months and varies according to the region. Other than in Dhofar, it is rare to see rain between May and November. The coastal areas and the interior plains average 20-100mm (0.8-4 inches) of rainfall annually but this can rise to around 900mm (35 inches) in the mountains. It is common to see snowfall on the highest mountain peaks during the winter. Lightweight cottons are advisable throughout the year, with a warm wrap for cooler winter evenings, mountain excursions and overworked air-conditioning in shops and restaurants. When touring, khaki or beige are more suitable colours to wear than white, as the dry, dusty conditions can discolour clothing. Oman is a Muslim country and, while it is relatively moderate, visitors should be sensitive to its customs. Women should not bare shoulders or show low cleavage and should not wear short shorts or short skirts. Long shorts should ideally be below the knee. They should also carry a large scarf or pashmina with them at all times in case they need to cover their head. This is essential when visiting mosques. Men should only wear long, baggy shorts, and preferably trousers outside hotels. Swimming costumes are confined to hotel pools and beachwear should be modest. Most hotels do not require women to cover up when swimming, although women may choose to do so when bathing in the sea on public beaches. The Sultanate of Oman occupies the southeastern edge of the Arabian Peninsula and a total area of 309,500 sq km (119,500 sq miles or roughly the same size as Italy) including the coastal islands of Masirah, Halanyat and Salama, plus Musandam and Madha, which are completely surrounded by the United Arab Emirates. It is bordered by the Kingdom of Saudi Arabia to the northwest, the Republic of Yemen to the southwest and the United Arab Emirates to the north. Oman has 2,092 km (1,300 miles) of coastline on the Gulf, Arabian Sea and the Gulf of Oman. The interior is covered by a vast expanse of desert with around 82% of the landmass occupied by deserts and valleys. The Hajjar mountain range, which occupies around 15% of the country’s landmass, forms an arc extending from the northwest of the country to the southeast. The highest mountain is Jabal Shams, at around 2,980m (9,777ft).",['OM'],1,['OMN']
3999,"Palestine has a temperate, Mediterranean climate. The rainy season in Palestine is between November and April. Winter can get rather cold and wet. Southern areas can get uncomfortably hot during the summer months. Spring and autumn are the best times to visit, with temperatures of around 23°C (74°F). The desert can get cold at night, even during the summer months, so it is advisable to carry extra layers to wear. Otherwise, lightweight clothes are advisable in summer. Warmer clothes are required for the winter months. The two territories of Palestine lie within Israel, around 40km (25 miles) apart at their closest point. The West Bank is to the west of the River Jordan, bordered by Jordan to the east and Israel to the north, south and west. The Gaza Strip, in Israel's southwest, is a narrow stretch of land bordered by the Mediterranean to the west and Egypt to the south. The Great Rift Valley follows the path of the River Jordan running along the West Bank and through the lowest point in the world, the Dead Sea at 390m (1,280ft) below sea level, before continuing on into Eastern Africa. The Jordanian Valley is green and fertile; the south contains the Judean Desert.",['PS'],1,['PSE']
4000,"Occupying a small land on the eastern coast of the Arabian Peninsula, the sovereign state of Qatar has a dry, subtropical desert climate with low annual rainfall and intensely hot and humid summers. The weather in Qatar can be broadly grouped into two seasons: hot (May to October) and cool (December to February). March, April and November are transitional months, meaning the weather is hot but tolerable. The best time to visit Qatar is from December to February when the temperatures are mild with average highs ranging between 22°C (72°F) and 25°C (77°F). January is the coolest month with temperatures ranging from 14°C (57°F) to 22°C (72°F). Temperatures start to climb in February and by March, the average high is back to 29°C (84°F). November and March are ideal times to visit too if you like warmer temperatures. Although the cool period is the best time to visit Qatar, bear in mind that rainfall, however scarce, occurs during this period too, and the rains come mostly in heavy cloudbursts and thunderstorms. The hot period (May to October) is best avoided. July is often considered the hottest month with temperatures ranging from 32°C (90°F) to 43°C (109°F) – although it's not unusual for the thermometer to reach an eye-watering high of 50°C (122°F) in July and sometimes August. If you're visiting during the hot period, you may find yourself seeking refuge in one of the many air-conditioned malls. After October, things start to cool down and by November, you can expect an average high of 30°C (86°F). Because Qatar is a small and flat country, there is little regional variation in the weather, although coastal areas may be slightly cooler than inland. Doha, the capital of Qatar, is highly urbanised which can make the weather in Doha feel slightly hotter than it is. See our guide on weather in Doha and the best time to visit. Lightweight cotton and linen are recommended throughout the year. A cardigan is useful for the cooled malls while a jacket is a must for cooler evenings during the cool season. If you intend to take a camping trip from January to March, you'll be glad to have packed an extra layer of clothing for night time. Although women visitors do not need to wear a hijab (headscarf) or abaya (full-length black cloak), loose-fitting cotton dresses that cover your shoulders and knees are ideal. Avoid anything that is tight or revealing. Men should also dress modestly. Beware that bikinis and beachwear are acceptable at the hotel pool but not in public places. The Qatar peninsula is about 160km (99 miles) from north to south and 80km (50 miles) from east to west. Much of the country consists of low-lying desert but has elevated limestone plateau in the centre of the country. There are no rivers or freshwater lakes in Qatar. On the east coast of Qatar, there is a large area of mangroves near Al Khor on the northeastern side. The coastline then transforms into large sabkha (salt flats) as it inches towards the southeastern end. In the south of the country, Khor Al Adaid, translated to as 'Inland Sea', is where the sea, together with the surrounding large tidal embayment, spills into the desert, creating a unique landscape. On the northern side of the country, there are small pockets of agricultural lands used for growing dates, along with some vegetable patches. On the west coast of Qatar lies the Dukhan Field, the country's main oil field. Geographically, there are several small hills stretching from Dukhan towards the border with Saudi Arabia.",['QA'],1,['QAT']
4001,"Saudi Arabia has a desert climate characterised by dry, hot summers and mild winters. Rainfall is scarce, and sharp temperature changes between day and night should be expected. Spring (March to June) is warm, though the temperatures at night can dip below 15°C (59°F) in the north, but in the south (particularly around Abhā in the southwest), spring is the rainiest season. Summer (June to September) is long and hot; it is usual to see the temperature hitting 45°C (113°F). However, the hilly southwest is much cooler. Autumn (October to November) is still relatively warm with day time temperatures hovering around 30°C (86°F), although evenings are pleasant, with temperatures dropping to around 15°C (59°F) in most cities. Winter (December to March) is the best time to visit Saudi Arabia as the weather is mild with plenty of sunny days and cool nights. It is possible to see snow in the north – you may even be lucky enough to try snow sledging in the mountains around Tabuk. Riyadh, the capital of Saudi Arabia, sits on a rocky plateau in the centre of the country. Its relatively high elevation (594m or 1950ft above sea level) means that it is sunny year-round and less humid than other Saudi cities. July and August are the warmest months with an average temperature of 36°C (97°F). The period between June and September is also dry with no rain at all, while the months between November and April receive about 100mm (4in) of rain. Jeddah, a major port city on the Red Sea coast, has hot and humid weather. July is the hottest month in Jeddah with an average high of 38°C (100°F) while January is the coolest month with an average high of 28°C (82°F). The city receives very little rain, averaging just 20mm (0.8in) a year. The evenings are mild in Jeddah and they offer opportunities to enjoy the waterfront, the Jeddah Corniche, which features miles of sandy beaches and three swimming bays. Makkah, also spelt Mecca, is the holiest city in Islam as it was here that the Quran was first revealed to the Prophet Muhammad. The city sits in a desert valley 86km (53mi) east of Jeddah. Daytime temperatures often hover above 40°C (104°F) between May and September but the evenings are cooler. The weather in January is most pleasant, with an average high of 31°C (88°F) and an average low of 19°C (66°F). Pack sunscreen, sunglasses and sun hats, and use layers (light sweaters or scarves) for air-conditioned buildings and cooler evenings. A rain jacket may be required, depending on when and where you are going. The largest country in the Arabian Peninsula, Saudi Arabia is bordered to the northwest by Jordan, to the north by Iraq and Kuwait, to the east by the Persian Gulf, Qatar and the United Arab Emirates, and to the south by Oman and Yemen. To the west lies the Red Sea. Along the Red Sea coast is a narrow coastal plain (Tihamah), which is hot and humid throughout the year. Beyond the plain is a series of hills and mountains, and in the southwest, near Abha, is where you will find Jabal Sawda, the highest point of the Kingdom standing at 3,133m (10,279ft) above sea level. 95% of Saudi Arabia is desert. Rub' Al Khali, meaning the Empty Quarter, occupies 650,000 sq km (250,966 sq mi) in the south-eastern part of the country. This is the largest desert in the Arabian Peninsula and is absolutely beautiful – visitors can expect undulating sand dunes rising from the ground and rolling away to a distant horizon. Another sizable desert is Al Nufud Al Kabir, located near the borders with Iraq and Kuwait. The sand dunes here can be shaped into mounds towering over a hundred meters.",['SA'],1,['SAU']
4002,"The Syrian Arab Republic's climate is characterised by hot, dry summers and fairly cold winters. Nights are often cool. Lightweights are essential in summer with protective headwear. Heavy winter clothing is advisable from November to March. The country can be divided geographically into four main areas: the fertile plain in the northeast, the plateau, coastal and mountain areas in the west, the central plains, and the desert and steppe region in the central and southeastern areas. The Euphrates flows from Turkey in the north, through the Syrian Arab Republic, down to Iraq in the southeast. It is the longest river in the Syrian Arab Republic, the total length being 2,330km (1,450 miles), of which 600km (370 miles) pass through the Syrian Arab Republic. The Khabur River supports the al-Khabur Basin in the northeast.",['SY'],1,['SYR']
4003,"The UAE draws sunseekers from all corners of the globe due to the fact that it is blessed with year-round sunshine, blue skies and very little rain. The best time to visit is between October and April, when temperatures hover at a pleasant 25-28°C (77-82°F) and the Gulf is perfect for swimming. The hottest time of year is during the sweltering summer months of June to September, when humidity can seem unbearable and temperatures can skyrocket to 45°C (113°F). The country is well prepared for hot weather, however, with temperature controlled swimming pools and permanently air-conditioned hotels, malls, taxis and metros. Rain and wind can occur in January through March. Layering is your best bet; wear light clothing outside and bring a jumper or sweatshirt for the heavily air-conditioned buildings around the cities. During November to March, warmer clothes are advised for evening. A hat and high factor sun block is also advisable - a day on the beach in the strong summer sun is an easy recipe for sunstroke and sunburn. If visiting during the summer, make like the residents and visit the beaches early in the morning and later in the evening. The UAE sits at the top right hand corner of the Arabian Peninsula bordered by Oman in the east and Saudi Arabia in the south. All of the Emirates bar one sit on the on the Persian Gulf opposite Iran, and cover a distance spanning 650 km (404 miles) along the coastline. Fujairah is the only Emirate that sits on the Gulf of Oman. The UAE covers an area of 83,600 sq km (32,300 sq miles), Abu Dhabi covers 87% of the country's land mass, which has a consistent terrain of mainly desert. It is home to native animals such as gazelles and the Arabian oryx, which was reintegrated into the area 40 years after it was hunted to extinction. Whilst 80% of the land mass is desert, other ecological terrain includes mountain areas and marine coastal areas.   The highest recorded point in the country is an unnamed peak stretching 1,910m (6266ft) high near the Jabal Bil Ays in Oman (but within the UAE border). The lowest point is at the Persian Gulf. The country only has 3.8% forest and woodlands due to the arid conditions. In an oasis is it common to find date palms, acacia and eucalyptus trees. Sand storms are common in the UAE, and this can cause traffic on the roads due to the poor visibility. Off the coast of Fujairah the waters are rich in calcium carbonate, and make the ideal breeding ground for coral reefs such as alveopora coral, African pillow coral, brain coral, raspberry-rice coral and more. The marine life in the area is rich due to these diverse coral formations and species in the area include Arabian carpet sharks, areloate groupers, black-finned melon butterfly fish, blacktip reef sharks, parrot fish and even whale sharks, which can be spotted by snorkellers and divers between the months of April and July.",['AE'],1,['ARE']
4004,"It’s generally accepted that the best time to visit Yemen and therefore the ‘high season’ falls between October and April, after the rains and before the intense heat of the summer. However, temperatures, humidity and rainfall all vary radically with altitude. The southern coastal areas see limited rainfall and are hot and humid year round, summer temperatures sometimes topping 54°C (129°F). The central highlands are hot in summer with average temperatures of 30°C (86°F), but winters are cold with frequent frosts. Average rainfall in the central highlands varies from 400mm to 750mm per year. Northern regions, and Wadi Hadhramawt, are hot and dry year round. Summer temperatures hover around the high 30s and it’s not uncommon to find areas where it hasn’t rained for years. That said, Wadi Hadhramawt suffered severe floods in 2008 which threatened to engulf the ancient mud city of Shibam. Lightweight clothes are worn in the coastal plain all year. Warmer clothes are needed from November to April in the highlands. The Republic of Yemen is bordered in the northwest, north and northeast by Saudi Arabia, in the east by Oman and in the south by the Gulf of Aden. To the west lies the Red Sea. The islands of Perim and Karam in the southern Red Sea are also part of the Republic. Yemen is predominantly mountainous, supporting terraced agriculture. The Hadramaut is a range of high mountains in the centre of the country. Highlands rise steeply in central Yemen, ranging in height from approximately 200m (656ft) to the 4,000m (13,123ft) peak of Jabal Nabi Shauib. In contrast is Tihama, a flat semi-desert coastal plain to the west, 50 to 100km (30 to 60 miles) wide. Surface water flows down from the mountains through the valleys during the rainy season and the area is cultivated for cotton and grain. In the east, the mountains drop away to the Rub al-Khali or 'Empty Quarter' of the Arabian Peninsula, a vast sea of sand. The arid coastal plains are fringed with sandy beaches.",['YE'],1,['YEM']
4005,"Hot and humid in the summer months. Mild in winter months and cooler in the mountains. Temperatures range from highs in January of 10°C (50°F) and lows of 0°C (32°F), to an average high of 33°C (90°F) in July and a low of 21°C (70°F). Lightweight cotton clothing is recommend for the sultry summer weather. Warm clothing for evenings in the spring and autumn, and during the winter season. Waterproof clothing recommended year-round.",['US'],1,['USA']
4006,"The climate varies widely throughout the state. Anchorage's summer weather is pleasant and the winters are mild. Fairbanks, the Interior and parts of the Bush region experience Alaska's most extreme weather conditions with average temperatures ranging from 22ºC (72°F) in high summer to -28ºC (-19°F) in winter. In the Anchorage area, a layered wardrobe is the best option, with a light jacket in summer and a warm coat in winter. Elsewhere, very warm winter clothing is required in the coldest months, and heavily insulated shoes. Lightweight and layered clothing is recommended during the summer.",['US'],1,['USA']
4007,"Summer, between June and September, is warm, while winters are cold, with particularly heavy snowfalls in the Rockies. Spring and summer evening temperatures can be cool. Light to medium-weight clothing during warmer months. Heavyweight clothing and durable footwear is required in winter, with alpine wear in mountains. Waterproof wear is advisable throughout the year. Alberta is the most westerly of the 'prairie and plains' provinces, bordered to the west by British Columbia and the Rockies, and to the south by Montana. In the north, along the border with the Northwest Territories, there is a wilderness of forests, lakes and rivers. Mt Columbia on the western Rocky Mountains border is the highest point, rising to 3,747m (12,293ft). Alberta also has significant icefields. They release meltwaters which supply the Mackenzie River flowing into the Arctic Ocean, and the North Saskatchewan River flowing into Hudson Bay.",['CA'],1,['CAN']
4008,"Mostly warm and comfortable all year round. Mountainous areas, such as Flagstaff at 2,134m (7,000ft), are colder, particularly in winter, and in summer, there are cool mountain breezes. Desert temperatures range from hot during the day to cold at night. Lightweight cotton clothing for all seasons, with a wrap for cool nights. Warmer clothing is needed in the mountains, especially in the ski areas.",['US'],1,['USA']
4009,The region has the most continental climate of any area in the USA. Winters are cold and summers warm. Lightweights for the summer and layers for the winter.,['US'],1,['USA']
4010,"Belize’s climate is subtropical with a brisk prevailing wind from the Caribbean Sea. Annual temperatures and humidity are high. The temperature stays fairly constant year-round, varying by only about 4°C (7°F) from the hottest times to the coolest. Likewise the humidity remains throughout the year, though the higher you get into the Maya Mountains, the more comfortable the climate becomes. The dry season is from January to April and the rainy season is from mid-May until November. This results in overcast weather despite the heat, so it is not the best time to go for a beach holiday. The hurricane season is from June to the end of November – hurricanes have in the past devastated Belize. January is the coolest month and May is the hottest. Lightweight cottons and linens. A light shell jacket is recommended for the rainy season. Sandals or flip-flops will probably be your most useful footwear, but should you wish to do any hiking in the nature reserves you’ll need proper boots to protect your feet. Swimwear will also be necessary; if you plan to go snorkelling, having a top to wear in the water to protect your back from the sun is a good idea too. For generally being outdoors, a hat and sunglasses are required to prevent sunstroke. Long sleeved shirts and trousers are needed for protection against mosquitoes, which can be ferocious after dusk. Though higher-end places will provide one, it is recommended to take a mosquito net if you’re staying in budget accommodation. Although Belize is a tiny country, it has an astonishing range of geography. The Great Maya Barrier Reef runs alongside Belize's coast creating hundreds of small islands called cayes (keys) and offshore atolls, perfect for diving or snorkelling. From the centre of the country, stretching southwest into Guatemala and southeast to the coast are the Maya Mountains, a tropical broadleaf forest that is home to hundreds of different species. The two most northern districts are Corazol, which is flat terrain eventually turning into the forested hills and wild tropical jungle of Orange Walk. This sector is often referred to as the breadbasket of the country since it's primarily an agricultural area. The Belize district is home to the Northern Cayes. Ambergris Caye is the most developed and elegant resort area in the country while Caye Caulker has a more laid back atmosphere. Both are famous for their diving and snorkelling. Belize City has a mixed geography: to the north are the savannahs, to the west tropical jungle and to the south lagoons and mangroves. Western Cayo district is the largest county and is home to the Maya Mountains. Several rivers drop down from the mountain range, heading south, east and north making this a lush forested area filled with waterfalls, caves and Mayan ruins. The spectacular Hummingbird Highway traverses the northern edge of the mountains. Southern Belize has two distinct areas. Stann Creek rests on the eastern ridge on the Maya Mountain range where there are forested hills and pristine jungle ending at Dangriga on the coast, which gives way to the Central Cayes.",['BZ'],1,['BLZ']
4011,"The southern coast of British Columbia is one of the mildest regions in Canada, with warm summers and relatively mild winters - hence Vancouver Island's coastal rainforests and Victoria's palm trees. Summers in the province's interior are hot. Heavy snowfalls occur in the mountains. Lightweights for most of the summer, with warmer clothes sometimes necessary in the evenings. Mediumweights are worn during winter, with Alpine wear in the mountains. Waterproof clothing is advisable throughout the year. British Columbia is Canada's most westerly province, bordered to the south by the USA (Washington, Idaho and Montana states), to the east by Alberta, to the north by the Northwest Territories and the Yukon, and to the west by the Pacific Ocean and the 'Alaska Panhandle'. It is mainly covered by virgin forests, and encompasses the towering Rocky Mountains (rising to 3,954m/12,972ft), vast expanses of semi-arid sagebrush, lush pastures on Vancouver Island's east coast, farmland in the Fraser River delta, and fruitland in the Okanagan Valley. The highest mountain is Fairweather at 4,663m (15,298ft). Between the eastern and coastal mountains is a lower central range. The coastal range sinks into the Pacific, with larger peaks emerging at Vancouver Island and Haida Gwaii (Queen Charlotte Islands). The Columbia River flows from the Rockies into Washington State and out into the Pacific Ocean.",['CA'],1,['CAN']
4012,"Summers are very warm, with cool evenings, while the spring and autumn months are mild, with cool evenings. The winter 'rainy season' is gentle and occurs between January and March. Much of the state has a Mediterranean climate, with hot, dry summers and mild, rainy winters. San Francisco is known for its characteristic fog in spring and early summer. Northern California and the high mountains have snow in winter, while the deserts experience very hot summers and mild winters. For the best skiing in Lake Tahoe, the end of January and the beginning of February offer good snow and a break from the swelling crowds at Christmas and through mid-January. For prime sunny beach weather in Southern California, July and August offer lots of sun and heat, but there will be crowds. Avoid the “May Gray” and “June Gloom,” which bring a low-lying marine layer of clouds over the coastline for most of the day. Lightweight during the summer with warmer wear for the cooler winter period. Hiking boots and gear are needed for more adventurous mountain climbing and hiking in Yosemite and parts of Joshua Tree. Skiing in Lake Tahoe is warmer than most mountains, so dress in layers, and don’t be surprised to see skiers show-off in t-shirts. Beachwear is acceptable in restaurants and shops near the beach, but shirts and shoes are required by law. Men should not wear shorts away from the beach. Los Angeles is a fashion-conscious city, especially for women and dressier clothes are required for many nightclubs and restaurants. Men don’t have to wear formal suits, but shirts and trousers are standard. California is a geographically diverse area of the USA. The state is usually divided into Northern and Southern California, though there are isn’t a well defined boundary. San Francisco is a northern city, while San Diego and Los Angeles are southern, but the areas in between aren’t easily defined – rather, the distinction is more between the differing attitudes and lifestyles in different areas, than a physical boundary. Southern California is generally a developed urban environment, with major cities and sprawling suburbs accessible only by car. Northern California is more rugged and natural, with vineyards, mountains, and agricultural regions. California is bordered to the north by Oregon state, to the east by the states of Nevada and Arizona across the Colorado River, to the south by Mexico, and to the west by the Pacific Ocean. Earth scientists have divided the state into eleven distinct mountain ranges, plateaus, deserts, basins, and valleys. The most notable mountains are the Sierra Nevada range which run north-south for 640 km (398 miles) and contain the highest peak in the United States: Mount Whitney. The Mojave Desert contains the lowest and hottest place in America: Death Valley, where the temperatures hover around 49°C (120°F). in mid-summer. Earthquakes are a regular (but rarely deadly) occurrence throughout the state, especially near San Francisco.",['US'],1,['USA']
4013,"If you’re planning on skiing or enjoying winter sports, the best time to visit Canada is between December and April, though some resorts open as early as November and extend their seasons as late as June (or even July on Whistler’s glacier). If you want to enjoy the great outdoors without the snow, travel between May and September. Be aware, however, that if there’s been heavy snowfall during the winter, some high-altitude hiking trails may be closed well into July. Summer thunderstorms are common throughout Canada. Occasionally, these may become severe. Tornados also occur throughout Canada, with May to September being prime months. The tornado-prone areas include most of Alberta, southwestern Quebec, and a band stretching from southern Saskatchewan through to Thunder Bay in Ontario. The interior of British Columbia and western New Brunswick are also tornado zones. Earth tremors occur in the western mountains. Forest fires can occur at any time, regardless of the season, particularly in the grasslands and forests of western Canada. Note: These general guidelines apply mainly to the settled areas of southern Canada. Travellers heading to northern areas, such as the Yukon, the Northwest Territories, Nunavut and Labrador, should bring warm clothing for all but the summer months (and even in summer, at least a lightweight jacket is advisable). See the individual provinces and territories sections for more details. Winter (Dec – Feb): Winter temperatures. Winter clothing is necessary (e.g. overcoat, hat, boots and gloves). Most provinces experience heavy snowfall, with Vancouver being the main exception in that it usually rains instead. Spring (Mar – May): Moderate temperatures. Medium weight clothing with a waterproof topcoat or umbrella is the recommendation. Summer (Jun – Aug): Warm temperatures. Lightweight summer clothing with some medium weight clothing for cool evenings. Autumn/ Fall (Sep – Nov): Cool, with the first frost in the air. Medium to heavyweight clothing is recommended, particularly with the first signs of snow in November. Canada is the second-largest country by total area in the world after Russia, covering an area of 9,984,670 sq km (3,855,100 sq miles). It is bordered to the west by the North Pacific Ocean and Alaska in the northwest, to the east by the Atlantic Ocean, to the north by the Arctic Ocean, to the northeast by Greenland (across the Nares Strait), and to the south by the 'Lower 48' states of the USA. The polar ice cap lies to the north. Canada stretches 4,634km (2,879 miles) from its northernmost point on Ellesmere Island, Nunavut to its southernmost point on Middle Island, Lake Erie, Ontario. The longest distance east to west is 5,514km (3,426 miles) from Cape Spear, Newfoundland and Labrador to the Yukon-Alaska border. Canada also has the world’s longest coastline at 202,080km (125,567 miles). The country’s highest mountain, with a peak at 5,959m (19,550ft), is Mount Logan in the Yukon Territory. The landscape is diverse, ranging from the Arctic tundra of the north to the great prairies of the central area. Westward are the Rocky Mountains, and in the southeast are the Great Lakes, the St Lawrence River and Niagara Falls. The country is divided into 10 provinces and three territories.",['CA'],1,['CAN']
4014,"The capital, Denver, has a mild, dry climate with an average of 300 sunny days a year. Spring is mild, with warm days and cool evenings; summer has very warm days with low humidity and cool evening breezes. Denver often enjoys an Indian Summer right into November, while winter is cold, sunny, and crisp, with an average snowfall of 1,397mm (55 inches). The mountains boast warm summer days with cool evenings. Autumn arrives early in the high ground, with abundant snowfall from December to April and temperatures around freezing point. Extra warm clothing, especially in the mountains, from November to March/April. Cottons and linens during the summer months, and usually a light jacket at night.",['US'],1,['USA']
4015,"Connecticut has long, hot summers and cold winters. In winter, temperatures generally average -4 to -1°C (24 to 30°F). Summer temperatures average from 20 to 22ºC (68 to 72°F). Cottons, linens and a light jacket for the summer months. Heavyweight clothing with extra bundling for the winter months.",['US'],1,['USA']
4016,"Located around 10° north of the Equator, Costa Rica enjoys a tropical climate year-round. Costa Rica’s Pacific coast Divided into North Pacific, Central Pacific and South Pacific regions, this long stretch of coastline attracts many visitors to its sandy beaches and secluded coves. December to March is the best time to visit Costa Rica's Pacific coast, particularly the northern and central parts, as this is the dry season with the most sunshine. As you move further south, the dry season becomes less defined. In other words, there are rainy days even during the dry season. May to October is the wet season along the Pacific Coast, so expect hot and humid weather, which can be uncomfortable to some travellers. April is generally the warmest month, while December is the coolest month. In the coastal town of Puntarenas on the Gulf of Nicoya, the average high ranges from 27-29°C (81-84°F) year-round except in April, when the mercury often climbs above 30°C (86°F). The Osa Peninsula (Peninsula de Osa) on Costa Rica's South Pacific Coast has an average high of 28°C (82°F) throughout the year. The central valley and San José Spanning from San Ramón (Alajuela province) in the west to Paraíso (Cartago province) in the east, Costa Rica's central valley is the setting for the country's capital, San José. Sitting at 1,172m (3,845ft) above sea level, San José has a tropical climate with warm days and cool nights. The best time to visit San José is from January to March when the weather is warm and has little rain. The rain starts from May and lasts till October, with September being the wettest month. April is usually the warmest month with an average high of 30°C (86°F) and an average low is 19°C (66°F). Costa Rica's Caribbean coast Stretching from Barra del Colorado in the north to Sixaola in the south, Costa Rica's Caribbean coast receives heavy rainfall throughout the year with no distinct dry season. Hurricanes may also affect the Caribbean coast, especially in October and November. February, March and September are widely considered to be the best time to visit Costa Rica's Caribbean coast – these are the 'dryer' months, although you may still get fourteen to seventeen rainy days in a month. Limón, or Puerto Limón, is the largest city on the Caribbean coast. It has a tropical rainforest climate with an average high of 30°C (86°F) year-round. In other words, it is hot and humid. Lightweight cottons and linens are fine most of the year, with warmer clothes for cooler evenings. Waterproofing is necessary during the rainy season. Loose-fitting clothing is best. Wear neutral browns and greens for birding and wildlife viewing. Always bring mosquito repellent, along with appropriate footwear for whatever activities you're planning. Check the weather forecast before leaving for your trip. Located on the Central American isthmus, Costa Rica borders the Pacific Ocean to the west, the Caribbean Sea to the east, Nicaragua to the north and Panama to the south. Costa Rica sits along the Pacific Ring of Fire. Volcanoes, both active and dormant, run from the northwest to the central valley and continue onwards to the southeast. The Central Volcanic Mountain Range draws the most visitors, as it features Arenal (which erupts from time to time) and Irazu (the country's highest volcano). About 45km (28mi) west of Irazu is San José, the country's capital. Costa Rica's highest peak is Cerro Chirripó (3,821m or 12,536ft), which is part of the Talamanca Range in the southeast. From the summit, you can see the Caribbean Sea and the Pacific Ocean on a clear day. Along both coastlines, lowlands, wetlands, and miles of sandy beaches backed by dense tropical rainforest are the defining characteristics.",['CR'],1,['CRI']
